sex,geoRegion,datum,entries,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_28d,timeframe_14d
male,SH,202108,18,1753,0.462,46.2,40768,44.15,4299.94,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-8,-19.63,-30.8,-6.899999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SO,202108,125,6566,0.532,53.2,137659,90.8,4769.76,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-1,-0.73,-0.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SZ,202108,48,4680,0.48,48,82213,58.38,5692.53,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-4,-4.87,-7.7,-6.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,TG,202108,91,6828,0.484,48.4,140885,64.59,4846.51,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-35,-24.84,-27.8,-1.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,TI,202108,182,13221,0.569,56.89999999999999,171141,106.35,7725.21,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,44,25.71,31.9,5.79999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,UR,202108,10,836,0.526,52.6,18739,53.36,4461.28,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,2,10.67,25,17.800000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,VD,202108,545,32558,0.48,48,395189,137.91,8238.59,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,34,8.6,6.7,0.9000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,VS,202108,221,14655,0.507,50.7,171254,129.05,8557.46,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,47,27.45,27,3.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,ZG,202108,38,3237,0.469,46.9,64594,58.83,5011.3,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,1,1.55,2.7,1.7999999999999972,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,ZH,202108,496,42962,0.513,51.300000000000004,766679,64.69,5603.65,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,0,0,4.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,AG,202108,233,18937,0.457,45.7,341112,68.31,5551.55,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,45,13.2,23.9,0.30000000000000426,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,AI,202108,5,433,0.455,45.5,7825,63.9,5533.55,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,1,12.78,25,5.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,AR,202108,15,1663,0.517,51.7,27507,54.53,6045.73,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-3,-10.91,-16.7,4.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,BE,202108,333,28031,0.511,51.1,529304,62.91,5295.82,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,53,10.01,18.9,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,BL,202108,88,6951,0.468,46.800000000000004,147578,59.63,4710.05,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-23,-15.58,-20.7,-6.100000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,BS,202108,63,5353,0.474,47.4,100847,62.47,5308.04,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,19,18.84,43.2,-1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,FL,202108,12,1378,0.429,42.9,19532,61.44,7055.09,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,7,35.84,140,-7.100000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,FR,202108,173,14531,0.474,47.4,160630,107.7,9046.26,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,38,23.66,28.1,-3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,GE,202108,357,27514,0.526,52.6,259944,137.34,10584.59,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-23,-8.85,-6.1,-2.9000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,GL,202108,16,1200,0.533,53.300000000000004,20044,79.82,5986.83,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,4,19.95,33.3,-3.79999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,GR,202108,58,5434,0.397,39.7,99314,58.4,5471.53,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,4,4.03,7.4,-5.699999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,JU,202108,55,3270,0.679,67.9,37184,147.91,8794.1,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,20,53.78,57.1,26.20000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,LU,202108,111,11445,0.466,46.6,207144,53.59,5525.14,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-7,-3.38,-5.9,-7.800000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,NE,202108,144,7755,0.556,55.60000000000001,90001,160,8616.57,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-31,-34.44,-17.7,3.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,NW,202108,11,1034,0.611,61.1,21034,52.3,4915.85,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-12,-57.05,-52.2,-8.599999999999987,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,OW,202108,11,930,0.579,57.9,18772,58.6,4954.19,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-12,-63.92,-52.2,7.899999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SG,202108,163,18029,0.484,48.4,254695,64,7078.66,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-16,-6.28,-8.9,-5.700000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SH,202108,21,1942,0.538,53.800000000000004,41580,50.51,4670.51,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-2,-4.81,-8.7,6.900000000000006,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SO,202108,109,7078,0.464,46.400000000000006,137588,79.22,5144.34,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-2,-1.46,-1.8,-0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SZ,202108,52,4907,0.52,52,78267,66.44,6269.56,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,8,10.22,18.2,6.199999999999996,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,TG,202108,97,7740,0.516,51.6,138662,69.95,5581.92,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-28,-20.2,-22.4,1.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,TI,202108,138,14703,0.431,43.1,180350,76.52,8152.48,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,6,3.33,4.5,-5.799999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,UR,202108,9,935,0.474,47.4,17964,50.1,5204.85,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-6,-33.4,-40,-17.800000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,VD,202108,590,36336,0.519,51.9,409909,143.93,8864.41,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,15,3.65,2.6,-1.000000000000007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,VS,202108,215,16720,0.493,49.3,174271,123.37,9594.25,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,21,12.05,10.8,-3.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,ZG,202108,43,3225,0.531,53.1,63048,68.2,5115.15,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-2,-3.17,-4.4,-1.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,ZH,202108,470,45537,0.487,48.699999999999996,772596,60.83,5894.02,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-89,-11.52,-15.9,-4.20000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,AG,202108,0,8,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,AI,202108,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,AR,202108,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,BE,202108,0,24,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,BL,202108,0,2,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,BS,202108,1,9,0.008,0.8,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,1,NA,NA,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,FL,202108,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,FR,202108,0,3,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,GE,202108,0,9,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,GL,202108,0,2,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,GR,202108,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,JU,202108,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,LU,202108,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,NE,202108,2,10,0.008,0.8,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,2,NA,NA,0.8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,NW,202108,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,OW,202108,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SG,202108,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SH,202108,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SO,202108,1,3,0.004,0.4,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,1,NA,NA,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,SZ,202108,0,4,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,TG,202108,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,TI,202108,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,UR,202108,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,VD,202108,1,39,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,1,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,VS,202108,0,4,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,ZG,202108,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,ZH,202108,0,25,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-08,-1,NA,-100,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,AG,202109,243,17886,0.515,51.5,344733,70.49,5188.36,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-34,-9.86,-12.3,-2.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,AI,202109,3,451,0.5,50,8303,36.13,5431.77,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-3,-36.13,-50,-4.500000000000007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,AR,202109,17,1495,0.425,42.5,27938,60.85,5351.13,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,3,10.74,21.4,-5.799999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,BE,202109,322,25132,0.535,53.5,510170,63.12,4926.2,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,3,0.59,0.9,4.600000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,BL,202109,118,6888,0.506,50.6,141890,83.16,4854.46,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,18,12.68,18,-2.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,BS,202109,75,4968,0.517,51.7,94997,78.95,5229.64,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,6,6.32,8.7,-0.19999999999999574,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,FL,202109,6,1280,0.333,33.300000000000004,19215,31.23,6661.46,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-10,-52.04,-62.5,-23.79999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,FR,202109,179,12910,0.484,48.4,161153,111.07,8011.02,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-13,-8.07,-6.8,-4.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,GE,202109,330,23800,0.478,47.8,244184,135.14,9746.75,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,8,3.27,2.5,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,GL,202109,15,1016,0.652,65.2,20546,73.01,4945,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,1,4.87,7.1,18.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,GR,202109,71,5370,0.497,49.7,99707,71.21,5385.78,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-17,-17.05,-19.3,-10.599999999999994,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,JU,202109,39,2621,0.494,49.4,36400,107.14,7200.55,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,13,35.71,50,17.299999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,LU,202109,158,10503,0.469,46.9,205976,76.71,5099.14,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,31,15.05,24.4,-6.500000000000007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,NE,202109,85,6712,0.494,49.4,86495,98.27,7759.99,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-28,-32.37,-24.8,5.799999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,NW,202109,9,939,0.25,25,22053,40.81,4257.92,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,2,9.07,28.6,-13.899999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,OW,202109,11,814,0.367,36.7,19158,57.42,4248.88,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,3,15.66,37.5,-5.399999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SG,202109,191,16333,0.507,50.7,256039,74.6,6379.11,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,17,6.64,9.8,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SH,202109,23,1776,0.5,50,40768,56.42,4356.36,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,5,12.27,27.8,3.799999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SO,202109,136,6702,0.538,53.800000000000004,137659,98.79,4868.55,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,11,7.99,8.8,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,SZ,202109,50,4730,0.5,50,82213,60.82,5753.35,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,2,2.44,4.2,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,TG,202109,110,6938,0.462,46.2,140885,78.08,4924.58,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,19,13.49,20.9,-2.1999999999999957,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,TI,202109,187,13408,0.531,53.1,171141,109.27,7834.48,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,5,2.92,2.7,-3.79999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,UR,202109,17,853,0.515,51.5,18739,90.72,4552,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,7,37.36,70,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,VD,202109,514,33072,0.476,47.599999999999994,395189,130.06,8368.65,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-31,-7.85,-5.7,-0.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,VS,202109,215,14870,0.509,50.9,171254,125.54,8683.01,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-6,-3.51,-2.7,0.19999999999999574,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,ZG,202109,51,3288,0.5,50,64594,78.95,5090.26,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,13,20.12,34.2,3.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
male,ZH,202109,612,43574,0.513,51.300000000000004,766679,79.82,5683.47,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,116,15.13,23.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,AG,202109,229,19166,0.485,48.5,341112,67.13,5618.68,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-4,-1.18,-1.7,2.799999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,AI,202109,3,436,0.5,50,7825,38.34,5571.88,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-2,-25.56,-40,4.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,AR,202109,23,1686,0.575,57.49999999999999,27507,83.62,6129.35,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,8,29.09,53.3,5.79999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,BE,202109,280,28311,0.465,46.5,529304,52.9,5348.72,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-53,-10.01,-15.9,-4.600000000000001,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,BL,202109,115,7066,0.494,49.4,147578,77.92,4787.98,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,27,18.29,30.7,2.5999999999999943,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,BS,202109,64,5417,0.441,44.1,100847,63.46,5371.5,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,1,0.99,1.6,-3.299999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,FL,202109,12,1390,0.667,66.7,19532,61.44,7116.53,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,0,0,0,23.800000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,FR,202109,191,14722,0.516,51.6,160630,118.91,9165.16,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,18,11.21,10.4,4.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,GE,202109,359,27873,0.52,52,259944,138.11,10722.69,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,2,0.77,0.6,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,GL,202109,8,1208,0.348,34.8,20044,39.91,6026.74,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-8,-39.91,-50,-18.500000000000007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,GR,202109,72,5506,0.503,50.3,99314,72.5,5544.03,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,14,14.1,24.1,10.599999999999994,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,JU,202109,40,3310,0.506,50.6,37184,107.57,8901.68,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-15,-40.34,-27.3,-17.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,LU,202109,179,11624,0.531,53.1,207144,86.41,5611.56,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,68,32.82,61.3,6.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,NE,202109,87,7842,0.506,50.6,90001,96.67,8713.24,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-57,-63.33,-39.6,-5.000000000000007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,NW,202109,27,1061,0.75,75,21034,128.36,5044.21,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,16,76.06,145.5,13.899999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,OW,202109,19,949,0.633,63.3,18772,101.21,5055.4,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,8,42.61,72.7,5.399999999999999,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SG,202109,186,18215,0.493,49.3,254695,73.03,7151.69,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,23,9.03,14.1,0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SH,202109,23,1965,0.5,50,41580,55.32,4725.83,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,2,4.81,9.5,-3.8000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SO,202109,116,7194,0.458,45.800000000000004,137588,84.31,5228.65,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,7,5.09,6.4,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,SZ,202109,50,4957,0.5,50,78267,63.88,6333.45,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-2,-2.56,-3.8,-2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,TG,202109,128,7868,0.538,53.800000000000004,138662,92.31,5674.23,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,31,22.36,32,2.200000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,TI,202109,165,14868,0.469,46.9,180350,91.49,8243.97,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,27,14.97,19.6,3.799999999999997,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,UR,202109,16,951,0.485,48.5,17964,89.07,5293.92,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,7,38.97,77.8,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,VD,202109,565,36901,0.523,52.300000000000004,409909,137.84,9002.24,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-25,-6.09,-4.2,0.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,VS,202109,207,16927,0.491,49.1,174271,118.78,9713.03,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,-8,-4.59,-3.7,-0.19999999999999574,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,ZG,202109,51,3276,0.5,50,63048,80.89,5196.04,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,8,12.69,18.6,-3.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
female,ZH,202109,581,46118,0.487,48.699999999999996,772596,75.2,5969.23,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,111,14.37,23.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,AG,202109,0,8,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,AI,202109,0,0,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,AR,202109,0,1,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
unknown,BE,202109,0,24,0,0,NA,NA,NA,COVID19Cases,sex,2021-06-25_07-49-37,isoweek,2021-09,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
