date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202119,GE,male,3930,sex,244184,36794,1.61,15.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.412,41.199999999999996
202120,GE,male,8507,sex,244184,45301,3.48,18.55,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.459,45.9
202121,GE,male,7667,sex,244184,52968,3.14,21.69,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.472,47.199999999999996
202122,GE,male,8320,sex,244184,61288,3.41,25.1,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.491,49.1
202123,GE,male,9585,sex,244184,70873,3.93,29.02,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.488,48.8
202124,GE,male,7696,sex,244184,78569,3.15,32.18,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.482,48.199999999999996
202052,GE,female,0,sex,259944,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,GE,female,0,sex,259944,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202101,GE,female,0,sex,259944,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202102,GE,female,0,sex,259944,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202103,GE,female,0,sex,259944,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202104,GE,female,24,sex,259944,24,0.01,0.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.511,51.1
202105,GE,female,1309,sex,259944,1333,0.5,0.51,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.516,51.6
202106,GE,female,2405,sex,259944,3738,0.93,1.44,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.559,55.900000000000006
202107,GE,female,2696,sex,259944,6434,1.04,2.48,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.567,56.699999999999996
202108,GE,female,3026,sex,259944,9460,1.16,3.64,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.536,53.6
202109,GE,female,1535,sex,259944,10995,0.59,4.23,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.526,52.6
202110,GE,female,2496,sex,259944,13491,0.96,5.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.608,60.8
202111,GE,female,2647,sex,259944,16138,1.02,6.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.596,59.599999999999994
202112,GE,female,3097,sex,259944,19235,1.19,7.4,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.638,63.800000000000004
202113,GE,female,3518,sex,259944,22753,1.35,8.75,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.552,55.2
202114,GE,female,2973,sex,259944,25726,1.14,9.9,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.526,52.6
202115,GE,female,3436,sex,259944,29162,1.32,11.22,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.525,52.5
202116,GE,female,4861,sex,259944,34023,1.87,13.09,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.573,57.3
202117,GE,female,4105,sex,259944,38128,1.58,14.67,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.573,57.3
202118,GE,female,4458,sex,259944,42586,1.71,16.38,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.585,58.5
202119,GE,female,5606,sex,259944,48192,2.16,18.54,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.588,58.8
202120,GE,female,10025,sex,259944,58217,3.86,22.4,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.541,54.1
202121,GE,female,8592,sex,259944,66809,3.31,25.7,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.528,52.800000000000004
202122,GE,female,8613,sex,259944,75422,3.31,29.01,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.509,50.9
202123,GE,female,10059,sex,259944,85481,3.87,32.88,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.512,51.2
202124,GE,female,8284,sex,259944,93765,3.19,36.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.518,51.800000000000004
202052,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202101,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202102,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202103,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202104,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202105,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202106,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202107,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202108,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202109,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202110,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202111,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202112,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202113,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202114,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202115,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202116,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202117,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202118,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202119,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202120,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202121,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202122,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202123,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202124,GE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202052,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202101,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202102,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202103,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202104,GL,male,0,sex,20546,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202105,GL,male,133,sex,20546,133,0.65,0.65,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.335,33.5
202106,GL,male,203,sex,20546,336,0.99,1.64,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.389,38.9
202107,GL,male,155,sex,20546,491,0.75,2.39,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.401,40.1
202108,GL,male,505,sex,20546,996,2.46,4.85,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.49,49
202109,GL,male,105,sex,20546,1101,0.51,5.36,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.51,51
202110,GL,male,14,sex,20546,1115,0.07,5.43,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.219,21.9
202111,GL,male,5,sex,20546,1120,0.02,5.45,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.357,35.699999999999996
202112,GL,male,0,sex,20546,1120,0,5.45,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202113,GL,male,241,sex,20546,1361,1.17,6.62,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.49,49
202114,GL,male,90,sex,20546,1451,0.44,7.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.415,41.5
202115,GL,male,391,sex,20546,1842,1.9,8.97,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.472,47.199999999999996
202116,GL,male,443,sex,20546,2285,2.16,11.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.512,51.2
202117,GL,male,193,sex,20546,2478,0.94,12.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.479,47.9
202118,GL,male,0,sex,20546,2478,0,12.06,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202119,GL,male,54,sex,20546,2532,0.26,12.32,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.409,40.9
202120,GL,male,407,sex,20546,2939,1.98,14.3,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.484,48.4
202121,GL,male,611,sex,20546,3550,2.97,17.28,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.44,44
202122,GL,male,1014,sex,20546,4564,4.94,22.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.492,49.2
202123,GL,male,793,sex,20546,5357,3.86,26.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.529,52.900000000000006
202124,GL,male,919,sex,20546,6276,4.47,30.55,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.522,52.2
202052,GL,female,0,sex,20044,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,GL,female,0,sex,20044,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202101,GL,female,0,sex,20044,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202102,GL,female,1,sex,20044,1,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,1,100
202103,GL,female,0,sex,20044,1,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202104,GL,female,0,sex,20044,1,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202105,GL,female,264,sex,20044,265,1.32,1.32,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.665,66.5
202106,GL,female,319,sex,20044,584,1.59,2.91,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.611,61.1
202107,GL,female,232,sex,20044,816,1.16,4.07,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.599,59.9
202108,GL,female,525,sex,20044,1341,2.62,6.69,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.51,51
202109,GL,female,101,sex,20044,1442,0.5,7.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.49,49
202110,GL,female,50,sex,20044,1492,0.25,7.44,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.781,78.10000000000001
202111,GL,female,9,sex,20044,1501,0.04,7.49,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.643,64.3
202112,GL,female,0,sex,20044,1501,0,7.49,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202113,GL,female,251,sex,20044,1752,1.25,8.74,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.51,51
202114,GL,female,127,sex,20044,1879,0.63,9.37,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.585,58.5
202115,GL,female,437,sex,20044,2316,2.18,11.55,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.528,52.800000000000004
202116,GL,female,422,sex,20044,2738,2.11,13.66,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.488,48.8
202117,GL,female,210,sex,20044,2948,1.05,14.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.521,52.1
202118,GL,female,1,sex,20044,2949,0,14.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,1,100
202119,GL,female,78,sex,20044,3027,0.39,15.1,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.591,59.099999999999994
202120,GL,female,434,sex,20044,3461,2.17,17.27,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.516,51.6
202121,GL,female,777,sex,20044,4238,3.88,21.14,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.56,56.00000000000001
202122,GL,female,1045,sex,20044,5283,5.21,26.36,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.508,50.8
202123,GL,female,705,sex,20044,5988,3.52,29.87,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.471,47.099999999999994
202124,GL,female,843,sex,20044,6831,4.21,34.08,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.478,47.8
202052,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202101,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202102,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202103,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202104,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202105,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202106,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202107,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202108,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202109,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202110,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202111,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202112,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202113,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202114,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202115,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202116,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202117,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202118,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202119,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202120,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202121,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202122,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202123,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202124,GL,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202052,GR,male,0,sex,99707,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,GR,male,0,sex,99707,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202101,GR,male,0,sex,99707,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202102,GR,male,0,sex,99707,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202103,GR,male,1,sex,99707,1,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,1,100
202104,GR,male,205,sex,99707,206,0.21,0.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.327,32.7
202105,GR,male,499,sex,99707,705,0.5,0.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.289,28.9
202106,GR,male,623,sex,99707,1328,0.62,1.33,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.326,32.6
202107,GR,male,30,sex,99707,1358,0.03,1.36,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.395,39.5
202108,GR,male,1210,sex,99707,2568,1.21,2.58,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.485,48.5
202109,GR,male,226,sex,99707,2794,0.23,2.8,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.355,35.5
202110,GR,male,938,sex,99707,3732,0.94,3.74,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.43,43
202111,GR,male,1254,sex,99707,4986,1.26,5,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.502,50.2
202112,GR,male,454,sex,99707,5440,0.46,5.46,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.427,42.699999999999996
202113,GR,male,1161,sex,99707,6601,1.16,6.62,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.479,47.9
202114,GR,male,1040,sex,99707,7641,1.04,7.66,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.466,46.6
202115,GR,male,585,sex,99707,8226,0.59,8.25,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.465,46.5
202116,GR,male,1484,sex,99707,9710,1.49,9.74,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.48,48
202117,GR,male,1488,sex,99707,11198,1.49,11.23,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.495,49.5
202118,GR,male,1352,sex,99707,12550,1.36,12.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.512,51.2
202119,GR,male,3064,sex,99707,15614,3.07,15.66,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.468,46.800000000000004
202120,GR,male,2526,sex,99707,18140,2.53,18.19,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.511,51.1
202121,GR,male,2969,sex,99707,21109,2.98,21.17,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.468,46.800000000000004
202122,GR,male,2576,sex,99707,23685,2.58,23.75,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.476,47.599999999999994
202123,GR,male,1582,sex,99707,25267,1.59,25.34,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.473,47.3
202124,GR,male,3167,sex,99707,28434,3.18,28.52,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.494,49.4
202052,GR,female,0,sex,99314,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,GR,female,0,sex,99314,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202101,GR,female,0,sex,99314,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202102,GR,female,0,sex,99314,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202103,GR,female,0,sex,99314,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202104,GR,female,422,sex,99314,422,0.42,0.42,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.673,67.30000000000001
202105,GR,female,1225,sex,99314,1647,1.23,1.66,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.711,71.1
202106,GR,female,1288,sex,99314,2935,1.3,2.96,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.674,67.4
202107,GR,female,46,sex,99314,2981,0.05,3,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.605,60.5
202108,GR,female,1285,sex,99314,4266,1.29,4.3,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.515,51.5
202109,GR,female,410,sex,99314,4676,0.41,4.71,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.645,64.5
202110,GR,female,1242,sex,99314,5918,1.25,5.96,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.57,56.99999999999999
202111,GR,female,1246,sex,99314,7164,1.25,7.21,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.498,49.8
202112,GR,female,608,sex,99314,7772,0.61,7.83,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.573,57.3
202113,GR,female,1263,sex,99314,9035,1.27,9.1,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.521,52.1
202114,GR,female,1191,sex,99314,10226,1.2,10.3,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.534,53.400000000000006
202115,GR,female,674,sex,99314,10900,0.68,10.98,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.535,53.5
202116,GR,female,1605,sex,99314,12505,1.62,12.59,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.52,52
202117,GR,female,1520,sex,99314,14025,1.53,14.12,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.505,50.5
202118,GR,female,1291,sex,99314,15316,1.3,15.42,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.488,48.8
202119,GR,female,3487,sex,99314,18803,3.51,18.93,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.532,53.2
202120,GR,female,2414,sex,99314,21217,2.43,21.36,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.489,48.9
202121,GR,female,3373,sex,99314,24590,3.4,24.76,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.532,53.2
202122,GR,female,2835,sex,99314,27425,2.85,27.61,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.524,52.400000000000006
202123,GR,female,1763,sex,99314,29188,1.78,29.39,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.527,52.7
202124,GR,female,3244,sex,99314,32432,3.27,32.66,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0.506,50.6
202052,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202101,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202102,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202103,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202104,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202105,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202106,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202107,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202108,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202109,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202110,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202111,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202112,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202113,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202114,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202115,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202116,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202117,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202118,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202119,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202120,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202121,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202122,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202123,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202124,GR,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,0,0
202052,JU,male,0,sex,36400,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202053,JU,male,0,sex,36400,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202101,JU,male,0,sex,36400,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
202102,JU,male,0,sex,36400,0,0,0,COVID19FullyVaccPersons,2021-06-25_09-42-12,detailed,NA,NA
